ids, location, text
2990034984,"Texas, USA","rt @facethenation: new poll: rep.  beto   beto  trails sen.  cruz   cruz  by 6 points, in our new cbs news battleground tracker https://t.co/i0k"
1.04E+18,,rt @dawg_lb: vote to re-elect senator  cruz   cruz  texas u.s. senate 2018 keeping texas 'red' and @sen  cruz   continuing his hard and important
7.47E+17,,"rt @nbcnightlynews: ""we're in a very divided time. that's true in texas, it's true nationally."" 

sen.  cruz   cruz  talks to @lesterholtnbc abo"
942330732,"Tampa, FL","rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
1.02E+18,"Texas, USA","rt @facethenation: new poll: rep.  beto   beto  trails sen.  cruz   cruz  by 6 points, in our new cbs news battleground tracker https://t.co/i0k"
1.03E+18,"Illinois, USA","rt @nbcnightlynews: ""we're in a very divided time. that's true in texas, it's true nationally."" 

sen.  cruz   cruz  talks to @lesterholtnbc abo"
9.48E+17,,rt @dawg_lb: vote to re-elect senator  cruz   cruz  texas u.s. senate 2018 keeping texas 'red' and @sen  cruz   continuing his hard and important
9.25E+17,"Dallas, TX",rt @dawg_lb: vote to re-elect senator  cruz   cruz  texas u.s. senate 2018 keeping texas 'red' and @sen  cruz   continuing his hard and important
1155755798,MIDGARD,"rt @facethenation: new poll: rep.  beto   beto  trails sen.  cruz   cruz  by 6 points, in our new cbs news battleground tracker https://t.co/i0k"
8.61E+17,"Miami Beach, FL","rt @thedemcoalition: momentum: @ beto   beto   has been closing the gap over the last several months, but this is the first poll that puts him"
1.01E+18,,rt @melodywhore: @adamcbest @dupergramp  beto  for texas senate! @ beto   beto   # beto forsenate https://t.co/sivrd6o0vg
34035744,Florida AKA The Winter White House Rinos not welcome #MAGA #KAG 2020,"rt @floridaguy267: fresh polling.   texas senate race.   gop incumbent  cruz  55%, dem  beto  41%."
8.30E+17,"Florida, USA",rt @dawg_lb: vote to re-elect senator  cruz   cruz  texas u.s. senate 2018 keeping texas 'red' and @sen  cruz   continuing his hard and important
360386911,,rt @dawg_lb: vote to re-elect senator  cruz   cruz  texas u.s. senate 2018 keeping texas 'red' and @sen  cruz   continuing his hard and important
75877857,"Austin, TX",rt @texastribune:  beto   beto  commit cruz  to serving out his six-year senate term if elec cruz .  cruz   cruz ? not so much. https://t.co/igket2ieez
239192453,"Fort Worth, TX","rt @facethenation: new poll: rep.  beto   beto  trails sen.  cruz   cruz  by 6 points, in our new cbs news battleground tracker https://t.co/i0k"
176525040,"Livingston, MT","rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
1430508206,,"rt @lancesalyers: @molratty i keep seeing stuff like ""it's unfair that north dakota has as much representation as new york in the senate!"""
803401159,"Belly of the Beast, NYC",rt @dawg_lb: vote to re-elect senator  cruz   cruz  texas u.s. senate 2018 keeping texas 'red' and @sen  cruz   continuing his hard and important
9.93E+17,"Houston, TX","rt @facethenation: new poll: rep.  beto   beto  trails sen.  cruz   cruz  by 6 points, in our new cbs news battleground tracker https://t.co/i0k"
134971995,Colorado,"rt @colbertlateshow: tonight's episode was so good we're airing it again: keira knightley for colette, @ beto   beto   talks his candidacy f"
535803749,"Paoli, PA",@billy44303517 @ beto   beto   why does russia care who wins a texas senate race?
502639312,,"rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
2947093307,,"rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
28936498,USA,"rt @adamcbest: as a republican on the senate judiciary committee,  cruz   cruz  is one of the people most responsible for brett kavanaugh's conf"
346046232,,rt @dawg_lb: vote to re-elect senator  cruz   cruz  texas u.s. senate 2018 keeping texas 'red' and @sen  cruz   continuing his hard and important
535873240,Las Vegas NV,rt @dawg_lb: vote to re-elect senator  cruz   cruz  texas u.s. senate 2018 keeping texas 'red' and @sen  cruz   continuing his hard and important
1.03E+18,United States,rt @dawg_lb: vote to re-elect senator  cruz   cruz  texas u.s. senate 2018 keeping texas 'red' and @sen  cruz   continuing his hard and important
1176136328,,"rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
879105134,"San Marcos, TX","rt @facethenation: new poll: rep.  beto   beto  trails sen.  cruz   cruz  by 6 points, in our new cbs news battleground tracker https://t.co/i0k"
2736331149,Where I am now!,"rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
9.39E+17,texas,"@kayzed14 @erickfernandez @fire_ cruz _ cruz  bye  cruz , texas and america needs  beto    beto   in the senate!"
764410028,,"rt @colbertlateshow: on tonight's episode we're revisiting texas senate candidate @ beto   beto  's chat with @stephenathome. plus, you get to"
1.05E+18,,"rt @nbcnightlynews: ""we're in a very divided time. that's true in texas, it's true nationally."" 

sen.  cruz   cruz  talks to @lesterholtnbc abo"
264933553,,rt @dawg_lb: vote to re-elect senator  cruz   cruz  texas u.s. senate 2018 keeping texas 'red' and @sen  cruz   continuing his hard and important
1.03E+18,"Alaska, USA","rt @lancesalyers: @molratty i keep seeing stuff like ""it's unfair that north dakota has as much representation as new york in the senate!"""
345558358,el paso tx,"rt @facethenation: new poll: rep.  beto   beto  trails sen.  cruz   cruz  by 6 points, in our new cbs news battleground tracker https://t.co/i0k"
7.20E+17,Colorado,rt @dawg_lb: vote to re-elect senator  cruz   cruz  texas u.s. senate 2018 keeping texas 'red' and @sen  cruz   continuing his hard and important
238216870,"Leeds, UK","rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
1140875581,,"rt @facethenation: new poll: rep.  beto   beto  trails sen.  cruz   cruz  by 6 points, in our new cbs news battleground tracker https://t.co/i0k"
9.87E+17,"Texas, USA","rt @nbcnightlynews: ""we're in a very divided time. that's true in texas, it's true nationally."" 

sen.  cruz   cruz  talks to @lesterholtnbc abo"
2792729874,,"rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
3051047575,,"rt @nbcnightlynews: ""we're in a very divided time. that's true in texas, it's true nationally."" 

sen.  cruz   cruz  talks to @lesterholtnbc abo"
173341042,Seattle,"rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
1259851956,"McAllen, Texas","rt @nbcnightlynews: ""we're in a very divided time. that's true in texas, it's true nationally."" 

sen.  cruz   cruz  talks to @lesterholtnbc abo"
8.96E+17,,"rt @nbcnightlynews: ""we're in a very divided time. that's true in texas, it's true nationally."" 

sen.  cruz   cruz  talks to @lesterholtnbc abo"
7.84E+17,some isle in middle of nowhere,"rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
8.69E+17,,rt @dawg_lb: vote to re-elect senator  cruz   cruz  texas u.s. senate 2018 keeping texas 'red' and @sen  cruz   continuing his hard and important
8.26E+17,"Great Northwest, USA","rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
39666268,,"rt @lancesalyers: @molratty i keep seeing stuff like ""it's unfair that north dakota has as much representation as new york in the senate!"""
7.01E+17,"Anyplace In, TX","rt @nbcnightlynews: ""we're in a very divided time. that's true in texas, it's true nationally."" 

sen.  cruz   cruz  talks to @lesterholtnbc abo"
17405012,"Nerdfighteria, TX","rt @colbertlateshow: on tonight's episode we're revisiting texas senate candidate @ beto   beto  's chat with @stephenathome. plus, you get to"
885701209,,rt @dawg_lb: vote to re-elect senator  cruz   cruz  texas u.s. senate 2018 keeping texas 'red' and @sen  cruz   continuing his hard and important
127329586,Irrelevant,"rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
33946024,"Fort Lauderdale, Florida","rt @nbcnightlynews: ""we're in a very divided time. that's true in texas, it's true nationally."" 

sen.  cruz   cruz  talks to @lesterholtnbc abo"
557387693,,"rt @facethenation: new poll: rep.  beto   beto  trails sen.  cruz   cruz  by 6 points, in our new cbs news battleground tracker https://t.co/i0k"
8.20E+17,,rt @dawg_lb: vote to re-elect senator  cruz   cruz  texas u.s. senate 2018 keeping texas 'red' and @sen  cruz   continuing his hard and important
1880561936,,"rt @colliderfrosty: dear texas,
tomorrow is the last day to register to vote. if enough young voters turn out  cruz  won't be returning to th"
1684084622,,rt @southwellleigh: new poll #texas senate race:  cbs news/you gov survey shows  cruz   cruz  leads  beto   beto  50-44%. @tenfor cruz  https://t.
9.26E+17,"Arizona, USA",rt @dawg_lb: vote to re-elect senator  cruz   cruz  texas u.s. senate 2018 keeping texas 'red' and @sen  cruz   continuing his hard and important
25464300,"Wrigley Field, Earth","rt @ beto   beto  : ""about 1,750 area residents filled much of the rudder auditorium on the texas a&amp;m campus on friday to listen to u.s. senat"
9.98E+17,,"rt @floridaguy267: fresh polling.   texas senate race.   gop incumbent  cruz  55%, dem  beto  41%."
3365847927,,"rt @facethenation: new poll: rep.  beto   beto  trails sen.  cruz   cruz  by 6 points, in our new cbs news battleground tracker https://t.co/i0k"
431448036,"Spartanburg, SC",rt @trscoop: watch:  cruz   cruz  talks to nbcs lester holt about his tight senate race in texas  (and more!) https://t.co/mcfcada7bj https://
221963057,,rt @dawg_lb: vote to re-elect senator  cruz   cruz  texas u.s. senate 2018 keeping texas 'red' and @sen  cruz   continuing his hard and important
44673422,,rt @dawg_lb: vote to re-elect senator  cruz   cruz  texas u.s. senate 2018 keeping texas 'red' and @sen  cruz   continuing his hard and important
7.38E+17,WE THE PEOPLE NATION,rt @dawg_lb: vote to re-elect senator  cruz   cruz  texas u.s. senate 2018 keeping texas 'red' and @sen  cruz   continuing his hard and important
8.83E+17,Virginia,rt @kimguilfoyle: guilfoyle came out guns blazing: were here to make sure you dont put a  beto  male in the u.s. senate!she declared to
53981431,"Virginia, USA",rt @dawg_lb: vote to re-elect senator  cruz   cruz  texas u.s. senate 2018 keeping texas 'red' and @sen  cruz   continuing his hard and important
1921589816,"Texas, USA",rt @dawg_lb: vote to re-elect senator  cruz   cruz  texas u.s. senate 2018 keeping texas 'red' and @sen  cruz   continuing his hard and important
16394121,somewhere in texas,"rt @colbertlateshow: on tonight's episode we're revisiting texas senate candidate @ beto   beto  's chat with @stephenathome. plus, you get to"
539349161,"Miami, FL","rt @colliderfrosty: dear texas,
tomorrow is the last day to register to vote. if enough young voters turn out  cruz  won't be returning to th"
488212894,"Denver, CO","rt @colliderfrosty: dear texas,
tomorrow is the last day to register to vote. if enough young voters turn out  cruz  won't be returning to th"
2582542753,,"rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
4845471312,United States,"rt @ronnehring:  cruz  lead in texas firm. blackburn up in tn. cramer up in nd. democrats senate narrative falling apart.  

world is run by"
9.54E+17,"Florida, USA","rt @nbcnightlynews: ""we're in a very divided time. that's true in texas, it's true nationally."" 

sen.  cruz   cruz  talks to @lesterholtnbc abo"
332967893,"Eugene, Oregon","rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
3060373309,,rt @heyitsguadalupe: if you are privileged enough to be able to vote tomorrow october 9th is the last day to register for the texas senate
1634511288,"Texas, USA","rt @nbcnightlynews: ""we're in a very divided time. that's true in texas, it's true nationally."" 

sen.  cruz   cruz  talks to @lesterholtnbc abo"
8.72E+17,,"rt @fire_ cruz _ cruz :  cruz , did you ever think you might be responsible for your own unpopularity? asking for a friend. #txsen #fire  cruz   #te"
28153717,"Arizona, USA","rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
3183665034,"Minneapolis, MN","rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
8.98E+17,,"rt @nbcnightlynews: ""we're in a very divided time. that's true in texas, it's true nationally."" 

sen.  cruz   cruz  talks to @lesterholtnbc abo"
7.89E+17,,"rt @nbcnightlynews: ""we're in a very divided time. that's true in texas, it's true nationally."" 

sen.  cruz   cruz  talks to @lesterholtnbc abo"
7.18E+17,AMERICA! And proud of it!,rt @trscoop: watch:  cruz   cruz  talks to nbcs lester holt about his tight senate race in texas  (and more!) https://t.co/mcfcada7bj https://
40310850,Hollister Califonia,"rt @sahilkapur: cbs/yougov senate polls

texas
 cruz  (r) 50%
  beto   (d) 44%

arizona
sinema (d) 47%
mcsally (r) 44%

tennessee
blackburn ("
7.18E+17,AMERICA! And proud of it!,"rt @nbcnightlynews: ""we're in a very divided time. that's true in texas, it's true nationally."" 

sen.  cruz   cruz  talks to @lesterholtnbc abo"
8.42E+17,,"rt @nate_cohn: we're fully in the field in texas, tennessee and nevada senate.
still very early in all three
https://t.co/yq9xd1eyso"
3127217784,Boer Republic ZA,"rt @patvpeters:  beto  is just too fake

texas politics project dissects polls, explains why  cruz   cruz  will win https://t.co/8t7auur2ro via @d"
