ids, location, text
8.60655E+17,"Miami Beach, FL",RT @thomaskaine5: Poll: Cruz Leads Beto ORourke among Hispanic Voters in Texas Senate Race https://t.co/4dGkFlLyBG
1884723956,"Texas, USA","RT @FaceTheNation: NEW POLL: Rep. Beto O'Rourke trails Sen. Ted Cruz by 6 points, in our new CBS News Battleground Tracker https://t.co/i0k"
8.92788E+17,"Texas, USA",RT @dawg_lb: Vote to re-elect Senator Ted Cruz Texas U.S. Senate 2018 keeping Texas 'RED' and @SenTedCruz continuing his hard and important
1195883928,,"RT @FaceTheNation: NEW POLL: Rep. Beto O'Rourke trails Sen. Ted Cruz by 6 points, in our new CBS News Battleground Tracker https://t.co/i0k"
9.79948E+17,"California, USA","RT @FaceTheNation: NEW POLL: Rep. Beto O'Rourke trails Sen. Ted Cruz by 6 points, in our new CBS News Battleground Tracker https://t.co/i0k"
138148530,"Long Beach, CA","RT @AynRandPaulRyan: THIS IS NOT A DRILL

Beto O'Rourke has pulled ahead of Ted Cruz for the first time.

47% to 45%

Early voting in Tex"
30554954,,"RT @RonNehring: Cruz lead in Texas firm. Blackburn up in TN. Cramer up in ND. Democrats Senate narrative falling apart.  

World is run by"
81468030,Texan of MEX/PR Descent ,RT @TexasTribune: Beto O'Rourke committed to serving out his six-year Senate term if elected. Ted Cruz? Not so much. https://t.co/igKeT2IeEz
938674796,Fort Worth Texas,RT @trscoop: WATCH: Ted Cruz talks to NBCs Lester Holt about his TIGHT Senate race in Texas  (AND MORE!) https://t.co/MCFcAdA7bJ https://
621190517,Texas,RT @trscoop: WATCH: Ted Cruz talks to NBCs Lester Holt about his TIGHT Senate race in Texas  (AND MORE!) https://t.co/MCFcAdA7bJ https://
3111923358,"Tempe, AZ","RT @FaceTheNation: NEW POLL: Rep. Beto O'Rourke trails Sen. Ted Cruz by 6 points, in our new CBS News Battleground Tracker https://t.co/i0k"
22651514,Abounding to the needs!,"RT @NBCNightlyNews: ""We're in a very divided time. That's true in Texas, it's true nationally."" 

Sen. Ted Cruz talks to @LesterHoltNBC abo"
9.46474E+17,,RT @dawg_lb: Vote to re-elect Senator Ted Cruz Texas U.S. Senate 2018 keeping Texas 'RED' and @SenTedCruz continuing his hard and important
470431420,"Dallas, TX","RT @FaceTheNation: NEW POLL: Rep. Beto O'Rourke trails Sen. Ted Cruz by 6 points, in our new CBS News Battleground Tracker https://t.co/i0k"
2370714456,"Oregon, USA","RT @AmyBrenneman: 8 Democrats in Senate races who could use any Kavanaugh rage dollars you are looking to spend.
Joe Donnelly, Indiana
Heid"
621190517,Texas,"RT @NBCNightlyNews: ""We're in a very divided time. That's true in Texas, it's true nationally."" 

Sen. Ted Cruz talks to @LesterHoltNBC abo"
7.42081E+17,,RT @dawg_lb: Vote to re-elect Senator Ted Cruz Texas U.S. Senate 2018 keeping Texas 'RED' and @SenTedCruz continuing his hard and important
2990034984,"Texas, USA","RT @FaceTheNation: NEW POLL: Rep. Beto O'Rourke trails Sen. Ted Cruz by 6 points, in our new CBS News Battleground Tracker https://t.co/i0k"
1.03932E+18,,RT @dawg_lb: Vote to re-elect Senator Ted Cruz Texas U.S. Senate 2018 keeping Texas 'RED' and @SenTedCruz continuing his hard and important
7.4677E+17,,"RT @NBCNightlyNews: ""We're in a very divided time. That's true in Texas, it's true nationally."" 

Sen. Ted Cruz talks to @LesterHoltNBC abo"
942330732,"Tampa, FL","RT @AmyBrenneman: 8 Democrats in Senate races who could use any Kavanaugh rage dollars you are looking to spend.
Joe Donnelly, Indiana
Heid"
1.01592E+18,"Texas, USA","RT @FaceTheNation: NEW POLL: Rep. Beto O'Rourke trails Sen. Ted Cruz by 6 points, in our new CBS News Battleground Tracker https://t.co/i0k"
1.03171E+18,"Illinois, USA","RT @NBCNightlyNews: ""We're in a very divided time. That's true in Texas, it's true nationally."" 

Sen. Ted Cruz talks to @LesterHoltNBC abo"
9.48001E+17,,RT @dawg_lb: Vote to re-elect Senator Ted Cruz Texas U.S. Senate 2018 keeping Texas 'RED' and @SenTedCruz continuing his hard and important
9.24809E+17,"Dallas, TX",RT @dawg_lb: Vote to re-elect Senator Ted Cruz Texas U.S. Senate 2018 keeping Texas 'RED' and @SenTedCruz continuing his hard and important
1155755798,MIDGARD,"RT @FaceTheNation: NEW POLL: Rep. Beto O'Rourke trails Sen. Ted Cruz by 6 points, in our new CBS News Battleground Tracker https://t.co/i0k"
8.60655E+17,"Miami Beach, FL","RT @TheDemCoalition: MOMENTUM: @BetoORourke has been closing the gap over the last several months, but this is the first poll that puts him"
1.00803E+18,,RT @melodywhore: @adamcbest @dupergramp BETO for Texas Senate! @BetoORourke #BetoForSenate https://t.co/sivrD6o0vG
34035744,Florida AKA The Winter White House Rinos not welcome #MAGA #KAG 2020,"RT @floridaguy267: FRESH POLLING.   TEXAS SENATE RACE.   GOP Incumbent Cruz 55%, DEM O'Rourke 41%."
8.29755E+17,"Florida, USA",RT @dawg_lb: Vote to re-elect Senator Ted Cruz Texas U.S. Senate 2018 keeping Texas 'RED' and @SenTedCruz continuing his hard and important
360386911,,RT @dawg_lb: Vote to re-elect Senator Ted Cruz Texas U.S. Senate 2018 keeping Texas 'RED' and @SenTedCruz continuing his hard and important
75877857,"Austin, TX",RT @TexasTribune: Beto O'Rourke committed to serving out his six-year Senate term if elected. Ted Cruz? Not so much. https://t.co/igKeT2IeEz
239192453,"Fort Worth, TX","RT @FaceTheNation: NEW POLL: Rep. Beto O'Rourke trails Sen. Ted Cruz by 6 points, in our new CBS News Battleground Tracker https://t.co/i0k"
176525040,"Livingston, MT","RT @AmyBrenneman: 8 Democrats in Senate races who could use any Kavanaugh rage dollars you are looking to spend.
Joe Donnelly, Indiana
Heid"
1430508206,,"RT @lancesalyers: @molratty I keep seeing stuff like ""it's unfair that North Dakota has as much representation as New York in the Senate!"""
803401159,"Belly of the Beast, NYC",RT @dawg_lb: Vote to re-elect Senator Ted Cruz Texas U.S. Senate 2018 keeping Texas 'RED' and @SenTedCruz continuing his hard and important
9.92987E+17,"Houston, TX","RT @FaceTheNation: NEW POLL: Rep. Beto O'Rourke trails Sen. Ted Cruz by 6 points, in our new CBS News Battleground Tracker https://t.co/i0k"
134971995,Colorado,"RT @colbertlateshow: TONIGHT's episode was so good we're airing it again: Keira Knightley for Colette, @BetoORourke talks his candidacy f"
535803749,"Paoli, PA",@Billy44303517 @BetoORourke Why does Russia care who wins a Texas Senate race?
502639312,,"RT @AmyBrenneman: 8 Democrats in Senate races who could use any Kavanaugh rage dollars you are looking to spend.
Joe Donnelly, Indiana
Heid"
2947093307,,"RT @AmyBrenneman: 8 Democrats in Senate races who could use any Kavanaugh rage dollars you are looking to spend.
Joe Donnelly, Indiana
Heid"
28936498,USA,"RT @adamcbest: As a Republican on the Senate Judiciary Committee, Ted Cruz is one of the people most responsible for Brett Kavanaugh's conf"
346046232,,RT @dawg_lb: Vote to re-elect Senator Ted Cruz Texas U.S. Senate 2018 keeping Texas 'RED' and @SenTedCruz continuing his hard and important
535873240,Las Vegas NV,RT @dawg_lb: Vote to re-elect Senator Ted Cruz Texas U.S. Senate 2018 keeping Texas 'RED' and @SenTedCruz continuing his hard and important
1.03061E+18,United States,RT @dawg_lb: Vote to re-elect Senator Ted Cruz Texas U.S. Senate 2018 keeping Texas 'RED' and @SenTedCruz continuing his hard and important
1176136328,,"RT @AmyBrenneman: 8 Democrats in Senate races who could use any Kavanaugh rage dollars you are looking to spend.
Joe Donnelly, Indiana
Heid"
879105134,"San Marcos, TX","RT @FaceTheNation: NEW POLL: Rep. Beto O'Rourke trails Sen. Ted Cruz by 6 points, in our new CBS News Battleground Tracker https://t.co/i0k"
2736331149,Where I am now!,"RT @AmyBrenneman: 8 Democrats in Senate races who could use any Kavanaugh rage dollars you are looking to spend.
Joe Donnelly, Indiana
Heid"
9.39224E+17,texas,"@KayZed14 @ErickFernandez @Fire_Ted_Cruz Bye Ted, Texas and America needs BETO OROURKE in the Senate!"
764410028,,"RT @colbertlateshow: On tonight's episode we're revisiting Texas Senate candidate @BetoORourke's chat with @StephenAtHome. PLUS, you get to"
1.0479E+18,,"RT @NBCNightlyNews: ""We're in a very divided time. That's true in Texas, it's true nationally."" 

Sen. Ted Cruz talks to @LesterHoltNBC abo"
264933553,,RT @dawg_lb: Vote to re-elect Senator Ted Cruz Texas U.S. Senate 2018 keeping Texas 'RED' and @SenTedCruz continuing his hard and important
1.02833E+18,"Alaska, USA","RT @lancesalyers: @molratty I keep seeing stuff like ""it's unfair that North Dakota has as much representation as New York in the Senate!"""
345558358,el paso tx,"RT @FaceTheNation: NEW POLL: Rep. Beto O'Rourke trails Sen. Ted Cruz by 6 points, in our new CBS News Battleground Tracker https://t.co/i0k"
7.19662E+17,Colorado,RT @dawg_lb: Vote to re-elect Senator Ted Cruz Texas U.S. Senate 2018 keeping Texas 'RED' and @SenTedCruz continuing his hard and important
238216870,"Leeds, UK","RT @AmyBrenneman: 8 Democrats in Senate races who could use any Kavanaugh rage dollars you are looking to spend.
Joe Donnelly, Indiana
Heid"
1140875581,,"RT @FaceTheNation: NEW POLL: Rep. Beto O'Rourke trails Sen. Ted Cruz by 6 points, in our new CBS News Battleground Tracker https://t.co/i0k"
9.86979E+17,"Texas, USA","RT @NBCNightlyNews: ""We're in a very divided time. That's true in Texas, it's true nationally."" 

Sen. Ted Cruz talks to @LesterHoltNBC abo"
2792729874,,"RT @AmyBrenneman: 8 Democrats in Senate races who could use any Kavanaugh rage dollars you are looking to spend.
Joe Donnelly, Indiana
Heid"
3051047575,,"RT @NBCNightlyNews: ""We're in a very divided time. That's true in Texas, it's true nationally."" 

Sen. Ted Cruz talks to @LesterHoltNBC abo"
173341042,Seattle,"RT @AmyBrenneman: 8 Democrats in Senate races who could use any Kavanaugh rage dollars you are looking to spend.
Joe Donnelly, Indiana
Heid"
1259851956,"McAllen, Texas","RT @NBCNightlyNews: ""We're in a very divided time. That's true in Texas, it's true nationally."" 

Sen. Ted Cruz talks to @LesterHoltNBC abo"
8.96445E+17,,"RT @NBCNightlyNews: ""We're in a very divided time. That's true in Texas, it's true nationally."" 

Sen. Ted Cruz talks to @LesterHoltNBC abo"
7.84071E+17,some isle in middle of nowhere,"RT @AmyBrenneman: 8 Democrats in Senate races who could use any Kavanaugh rage dollars you are looking to spend.
Joe Donnelly, Indiana
Heid"
8.68964E+17,,RT @dawg_lb: Vote to re-elect Senator Ted Cruz Texas U.S. Senate 2018 keeping Texas 'RED' and @SenTedCruz continuing his hard and important
8.25739E+17,"Great Northwest, USA","RT @AmyBrenneman: 8 Democrats in Senate races who could use any Kavanaugh rage dollars you are looking to spend.
Joe Donnelly, Indiana
Heid"
39666268,,"RT @lancesalyers: @molratty I keep seeing stuff like ""it's unfair that North Dakota has as much representation as New York in the Senate!"""
7.01082E+17,"Anyplace In, TX","RT @NBCNightlyNews: ""We're in a very divided time. That's true in Texas, it's true nationally."" 

Sen. Ted Cruz talks to @LesterHoltNBC abo"
17405012,"Nerdfighteria, TX","RT @colbertlateshow: On tonight's episode we're revisiting Texas Senate candidate @BetoORourke's chat with @StephenAtHome. PLUS, you get to"
885701209,,RT @dawg_lb: Vote to re-elect Senator Ted Cruz Texas U.S. Senate 2018 keeping Texas 'RED' and @SenTedCruz continuing his hard and important
127329586,Irrelevant,"RT @AmyBrenneman: 8 Democrats in Senate races who could use any Kavanaugh rage dollars you are looking to spend.
Joe Donnelly, Indiana
Heid"
33946024,"Fort Lauderdale, Florida","RT @NBCNightlyNews: ""We're in a very divided time. That's true in Texas, it's true nationally."" 

Sen. Ted Cruz talks to @LesterHoltNBC abo"
557387693,,"RT @FaceTheNation: NEW POLL: Rep. Beto O'Rourke trails Sen. Ted Cruz by 6 points, in our new CBS News Battleground Tracker https://t.co/i0k"
8.20448E+17,,RT @dawg_lb: Vote to re-elect Senator Ted Cruz Texas U.S. Senate 2018 keeping Texas 'RED' and @SenTedCruz continuing his hard and important
1880561936,,"RT @colliderfrosty: Dear Texas,
Tomorrow is the last day to register to vote. If enough young voters turn out Cruz won't be returning to th"
1684084622,,RT @SouthwellLeigh: NEW POLL #Texas Senate race:  CBS News/You Gov survey shows Ted Cruz leads Beto O'Rourke 50-44%. @Tenforcruz https://t.
9.26197E+17,"Arizona, USA",RT @dawg_lb: Vote to re-elect Senator Ted Cruz Texas U.S. Senate 2018 keeping Texas 'RED' and @SenTedCruz continuing his hard and important
25464300,"Wrigley Field, Earth","RT @BetoORourke: ""About 1,750 area residents filled much of the Rudder Auditorium on the Texas A&amp;M campus on Friday to listen to U.S. Senat"
9.98295E+17,,"RT @floridaguy267: FRESH POLLING.   TEXAS SENATE RACE.   GOP Incumbent Cruz 55%, DEM O'Rourke 41%."
3365847927,,"RT @FaceTheNation: NEW POLL: Rep. Beto O'Rourke trails Sen. Ted Cruz by 6 points, in our new CBS News Battleground Tracker https://t.co/i0k"
431448036,"Spartanburg, SC",RT @trscoop: WATCH: Ted Cruz talks to NBCs Lester Holt about his TIGHT Senate race in Texas  (AND MORE!) https://t.co/MCFcAdA7bJ https://
221963057,,RT @dawg_lb: Vote to re-elect Senator Ted Cruz Texas U.S. Senate 2018 keeping Texas 'RED' and @SenTedCruz continuing his hard and important
44673422,,RT @dawg_lb: Vote to re-elect Senator Ted Cruz Texas U.S. Senate 2018 keeping Texas 'RED' and @SenTedCruz continuing his hard and important
7.38154E+17,WE THE PEOPLE NATION,RT @dawg_lb: Vote to re-elect Senator Ted Cruz Texas U.S. Senate 2018 keeping Texas 'RED' and @SenTedCruz continuing his hard and important
8.82967E+17,Virginia,RT @kimguilfoyle: Guilfoyle came out guns blazing: Were here to make sure you dont put a Beto male in the U.S. Senate!she declared to
53981431,"Virginia, USA",RT @dawg_lb: Vote to re-elect Senator Ted Cruz Texas U.S. Senate 2018 keeping Texas 'RED' and @SenTedCruz continuing his hard and important
1921589816,"Texas, USA",RT @dawg_lb: Vote to re-elect Senator Ted Cruz Texas U.S. Senate 2018 keeping Texas 'RED' and @SenTedCruz continuing his hard and important
16394121,somewhere in texas,"RT @colbertlateshow: On tonight's episode we're revisiting Texas Senate candidate @BetoORourke's chat with @StephenAtHome. PLUS, you get to"
539349161,"Miami, FL","RT @colliderfrosty: Dear Texas,
Tomorrow is the last day to register to vote. If enough young voters turn out Cruz won't be returning to th"
488212894,"Denver, CO","RT @colliderfrosty: Dear Texas,
Tomorrow is the last day to register to vote. If enough young voters turn out Cruz won't be returning to th"
2582542753,,"RT @AmyBrenneman: 8 Democrats in Senate races who could use any Kavanaugh rage dollars you are looking to spend.
Joe Donnelly, Indiana
Heid"
4845471312,United States,"RT @RonNehring: Cruz lead in Texas firm. Blackburn up in TN. Cramer up in ND. Democrats Senate narrative falling apart.  

World is run by"
9.5372E+17,"Florida, USA","RT @NBCNightlyNews: ""We're in a very divided time. That's true in Texas, it's true nationally."" 

Sen. Ted Cruz talks to @LesterHoltNBC abo"
332967893,"Eugene, Oregon","RT @AmyBrenneman: 8 Democrats in Senate races who could use any Kavanaugh rage dollars you are looking to spend.
Joe Donnelly, Indiana
Heid"
3060373309,,RT @heyitsguadalupe: IF YOU ARE PRIVILEGED ENOUGH TO BE ABLE TO VOTE TOMORROW OCTOBER 9TH IS THE LAST DAY TO REGISTER FOR THE TEXAS SENATE
1634511288,"Texas, USA","RT @NBCNightlyNews: ""We're in a very divided time. That's true in Texas, it's true nationally."" 

Sen. Ted Cruz talks to @LesterHoltNBC abo"
8.72181E+17,,"RT @Fire_Ted_Cruz: Ted, did you ever think you might be responsible for your own unpopularity? Asking for a friend. #txsen #firetedcruz #te"
28153717,"Arizona, USA","RT @AmyBrenneman: 8 Democrats in Senate races who could use any Kavanaugh rage dollars you are looking to spend.
Joe Donnelly, Indiana
Heid"
3183665034,"Minneapolis, MN","RT @AmyBrenneman: 8 Democrats in Senate races who could use any Kavanaugh rage dollars you are looking to spend.
Joe Donnelly, Indiana
Heid"
8.97617E+17,,"RT @NBCNightlyNews: ""We're in a very divided time. That's true in Texas, it's true nationally."" 

Sen. Ted Cruz talks to @LesterHoltNBC abo"
7.88777E+17,,"RT @NBCNightlyNews: ""We're in a very divided time. That's true in Texas, it's true nationally."" 

Sen. Ted Cruz talks to @LesterHoltNBC abo"
7.18267E+17,AMERICA! And proud of it!,RT @trscoop: WATCH: Ted Cruz talks to NBCs Lester Holt about his TIGHT Senate race in Texas  (AND MORE!) https://t.co/MCFcAdA7bJ https://
40310850,Hollister Califonia,"RT @sahilkapur: CBS/YouGov Senate polls

TEXAS
Cruz (R) 50%
ORourke (D) 44%

ARIZONA
Sinema (D) 47%
McSally (R) 44%

TENNESSEE
Blackburn ("
7.18267E+17,AMERICA! And proud of it!,"RT @NBCNightlyNews: ""We're in a very divided time. That's true in Texas, it's true nationally."" 

Sen. Ted Cruz talks to @LesterHoltNBC abo"
8.41511E+17,,"RT @Nate_Cohn: We're fully in the field in Texas, Tennessee and Nevada Senate.
Still very early in all three
https://t.co/yQ9xD1EysO"
3127217784,Boer Republic ZA,"RT @PatVPeters: Beto is just too fake

Texas Politics Project Dissects Polls, Explains Why Ted Cruz Will Win https://t.co/8t7auur2Ro via @d"
394836129,"charleston, sc","RT @FaceTheNation: NEW POLL: Rep. Beto O'Rourke trails Sen. Ted Cruz by 6 points, in our new CBS News Battleground Tracker https://t.co/i0k"
285486566,worldwide,@adamcbest @dupergramp BETO for Texas Senate! @BetoORourke #BetoForSenate https://t.co/sivrD6o0vG
1511660142,94 Percent Hills,"Texas, please. https://t.co/QjTEuAL9h5"
8.21842E+17,Delray Beach Florida ,"RT @PatriotGeorgia: Texas Politics Project Dissects Polls, Explains Why Ted Cruz Will Win https://t.co/EO8pRIYjdh via @dailycaller"
2278258328,Killeen tx,"RT @FaceTheNation: NEW POLL: Rep. Beto O'Rourke trails Sen. Ted Cruz by 6 points, in our new CBS News Battleground Tracker https://t.co/i0k"
