image_id,post_caption,,#_comments,#_comments_norm,#_likes,#_likes_norm,engagement,binary,image_labels
801,baby | ready to party. now in-stores and zara.com,,421,0.103363614,77900,0.220118678,0.150065639,1,clothing girl joint shoulder dress leg outerwear shoe sleeve pattern
802,#collection #wednesday #woman now available at zara.com #clothing ref: 4043/274 #clothing ref: 2398/050,,399,0.09796219,63000,0.178016389,0.12998387,1,clothing fashion model neck sleeve day dress pattern collar blouse pattern fashion design
803,#collection #tuesday #collection #clothing now available at zara.com ref: 1165/311,,359,0.088141419,64200,0.181407177,0.125447722,0,day dress dress shoulder outerwear neck fashion model pattern pattern
804,evening editorial | woman & man. now in-stores and zara.com #editorials thank you @matveylykov & @jackchambers,,264,0.064817088,53100,0.150042385,0.098907207,0,suit formal wear tuxedo blazer gentleman white collar worker necktie outerwear businessperson brand
805,#collection #monday #woman now available at zara.com #clothing ref: 6873/135 #sweater ref: 6163/100,,323,0.079302725,64600,0.18253744,0.120596611,0,coat overcoat woolen outerwear neck pattern
806,evening editorial | woman & man. now in-stores and zara.com #editorials thank you @harlethkuusik @lucindaschaefers @alexandraelizabethljadov & @lixiaoxing_li,,206,0.05057697,58800,0.16614863,0.096805634,0,fashion model little black dress dress fashion formal wear shoulder outerwear socialite fashion design coat
807,#collection #weekend #collection now available at zara.com #clothing ref: 5070/207 #clothing ref: 5039/340,,176,0.043211392,70000,0.197795988,0.10504523,0,shoulder neck pattern waist joint
808,evening editorial | woman & man. now in-stores and zara.com #editorials,,164,0.040265161,62900,0.177733823,0.095252626,0,black formal wear suit little black dress fashion model dress fashion shoulder outerwear tuxedo
809,#collection #thursday #woman now available at zara.com #clothing ref: 3440/241 #clothing ref: 0387/164,,291,0.071446109,57500,0.162475276,0.107857775,0,clothing fashion model shoulder fashion neck sleeve waist joint denim fashion design
810,#collection #wednesday #woman now available at zara.com #clothing ref: 3859/137 #clothing ref: 5644/237,,237,0.058188068,56400,0.159367053,0.098659662,0,clothing shoulder joint neck dress sleeve poncho
811,#collection #tuesday #collection #clothing now available at zara.com ref: 1255/216,,318,0.078075129,64500,0.182254874,0.119747027,0,woolen coat outerwear neck collar overcoat jacket sweater wool button
812,#collection #monday #woman now available at zara.com #clothing ref: 6873/116 #clothing ref: 4222/242 #clothing ref: 5119/001,,211,0.051804567,66500,0.187906188,0.106245215,0,coat outerwear fashion model neck overcoat shoe
813,#collection #weekend #woman #clothing now available at zara.com ref: 8250/416,,399,0.09796219,65100,0.183950268,0.132357421,1,clothing fashion model day dress fashion shoulder dress design neck pattern pattern
814,#collection #thursday #woman now available at zara.com #clothing ref: 8177/373 #clothing ref: 8128/716,,348,0.085440707,69400,0.196100593,0.129704662,1,clothing fashion model formal wear waist trunk trousers abdomen neck suit pattern
815,#collection #wednesday #collection #clothing now available at zara.com ref: 8203/566,,"1,017",0.249693101,98300,0.27776208,0.260920692,1,clothing day dress dress fashion model sleeve shoulder neck pattern blouse waist
816,#collection #tuesday #woman #clothing now available at zara.com ref: 6146/001,,874,0.214583845,72100,0.203729867,0.210242254,1,footwear boot shoe high heeled footwear product design product human leg riding boot
817,new editorial | boys & trees. available online and in-stores #editorials,,288,0.070709551,77100,0.217858152,0.129568991,0,photograph people photography tree standing child outerwear fun toddler recreation
818,#collection #monday #woman now available at zara.com #clothing ref: 1112/154 #clothing ref: 7632/673,,154,0.037809968,64300,0.181689743,0.095361878,0,clothing sleeve fashion model outerwear neck
819,new editorial | boys & trees. available online and in-stores #editorials,,121,0.029707832,68600,0.193840068,0.095360726,0,blue nature photograph tree photography poster water fun grass plant
820,happy halloween!,,723,0.177510435,92500,0.261373269,0.211055568,1,outerwear girl pattern neck sleeve sweater child model
821,collection | a new grunge. now online and in-stores #editorials,,215,0.052786644,70500,0.199208816,0.111355513,0,fashion model shoulder fashion outerwear tights coat shoe
822,collection | a new grunge. now online and in-stores #editorials thank you @karlyloyce,,139,0.034127179,42100,0.118960158,0.068060371,0,jeans waist fashion model denim fashion abdomen sleeve trousers pattern trunk
823,#collection #weekend #collection now available at zara.com #clothing ref: 5252/219 #clothing ref: 5252/218,,763,0.187331205,78900,0.222944335,0.201576457,1,denim pocket waist jeans button miniskirt joint trousers
824,collection | a new grunge. now online and in-stores #editorials thank you @marjanjonkman,,"1,080",0.265160815,66100,0.186775925,0.233806859,1,denim jeans outerwear fashion model sleeve jacket button blouse shirt pattern
825,#collection #thursday #woman #clothing now available at zara.com ref: 8105/777,,189,0.046403143,52900,0.149477253,0.087632787,0,blue clothing day dress electric blue shoulder dress turquoise joint cobalt blue fashion model
826,#collection #wednesday #woman #clothing now available at zara.com ref: 4886/274,,330,0.08102136,71600,0.202317039,0.129539632,0,clothing blouse sleeve neck fashion model pattern collar pattern top button
827,#collection #tuesday #woman now available at zara.com #poncho ref: 6873/126 #clothing ref: 7961/775,,192,0.0471397,68700,0.194122634,0.105932874,0,clothing fashion model shoulder outerwear neck joint sleeve leggings
828,#collection #monday #woman now available at zara.com #overclothing ref: 5070/213 #polo ref: 1198/229 #clothing ref: 6164/196,,331,0.081266879,76800,0.217010455,0.13556431,1,coat trench coat overcoat fashion model sleeve jacket
829,new | key pieces. mix and match. now available at zara.com and in-stores #keypieces,,"1,027",0.252148294,78000,0.220401243,0.239449474,1,footwear shoe human leg leg high heeled footwear outdoor shoe ankle product design calf
830,new | key pieces. mix and match. revamp your wardrobe with pattern and colour. now available at zara.com and in-stores. #keypieces,,255,0.062607415,71100,0.20090421,0.117926133,0,footwear fashion model shoulder shoe outerwear fashion coat pattern joint
831,new | key pieces. mix and match. revamp your wardrobe with pattern and colour. now available at zara.com and in-stores. thank you @rosgeorgiou #keypieces,,360,0.088386938,63100,0.178298955,0.124351745,0,fashion model formal wear shoulder blazer fashion outerwear suit gentleman necktie supermodel
832,#collection #weekend #woman #bag now available at zara.com ref: 8099/004,,691,0.169653818,85400,0.241311105,0.198316733,1,bag black handbag shoulder bag fashion accessory product product leather pattern brand
833,#collection #thursday #collection now available at zara.com #tclothing ref: 2589/272 #shorts ref: 7901/321,,219,0.053768721,66800,0.188753885,0.107762787,0,clothing yellow shoulder fashion model sleeve fashion waist blouse neck joint
834,greetings from @harmonyboucher #clothing,,347,0.085195188,66600,0.188188754,0.126392614,0,hair blond human hair color hairstyle boy hair coloring neck surfer hair portrait bangs
835,#collection #wednesday #woman now available at zara.com #clothing ref: 2655/100 #clothing ref: 8209/112,,499,0.122514117,75200,0.212489404,0.158504232,1,shoulder fashion model neck sleeve joint waist trunk abdomen
836,#collection #tuesday #woman #clothing now available at zara.com ref: 8049/411,,201,0.049349374,59100,0.166996327,0.096408155,0,clothing fashion model dress outerwear fashion sleeve neck pattern day dress
837,#collection #monday #collection now available at zara.com #clothing ref: 1255/241 #clothing ref: 7162/001,,323,0.079302725,63800,0.180276914,0.119692401,0,clothing coat formal wear outerwear overcoat suit shoe neck
838,happy weekend #accessories #scarf,,505,0.123987233,88100,0.248940379,0.173968491,1,scarf neck outerwear textile hair coloring long hair brown hair wool girl fur
839,#collection #weekend #woman now available at zara.com #clothing ref: 8212/402 #bag ref: 4520/204 #clothing ref: 7188/001,,666,0.163515836,84600,0.239050579,0.193729733,1,bag handbag fashion accessory shoulder fashion model fashion joint shoe pattern brand
840,seasonals man | now in-stores and zara.com #zaraseasonals,,425,0.104345691,51700,0.146086465,0.121042001,0,coat overcoat woolen sleeve formal wear gentleman neck collar button
841,#collection #thursday #collection #clothing #fauxfur now available at zara.com ref: 3811/208,,966,0.237171618,65700,0.185645663,0.216561236,1,fur clothing fur coat fashion model animal product sleeve
842,seasonals man | now in-stores and zara.com #zaraseasonals,,447,0.109747115,52000,0.146934162,0.124621934,0,fashion model shoulder fashion sleeve neck tights trousers leggings formal wear
843,greetings from @maja_nw #collection,,188,0.046157623,78600,0.222096637,0.116533229,0,shoulder outerwear hand neck finger girl pattern sleeve
844,#collection #wednesday #woman #bricklane now available at zara.com #clothing ref: 7786/215 #clothing ref: 8212/402,,241,0.059170145,66900,0.189036451,0.111116667,0,clothing fashion model sleeve fashion blouse socialite shirt denim pattern top
845,seasonals man | now in-stores and zara.com thank you @yannickabrath #zaraseasonals,,974,0.239135772,55500,0.156823962,0.206211048,1,jacket formal wear blazer suit sleeve gentleman outerwear collar button neck
846,#collection #tuesday #collection now available at zara.com #tclothing ref: 4873/273 #clothing ref: 6855/911,,329,0.080775841,69000,0.194970331,0.126453637,0,clothing fashion model shoulder waist neck sleeve miniskirt
847,#collection #monday #woman now available at zara.com #clothing ref: 7521/401,,763,0.187331205,75000,0.211924272,0.197168432,1,jacket woolen sleeve product
848,new |clothing all over #editorial #clothing now available in-stores and zara.com,,258,0.063343973,57900,0.163605538,0.103448599,0,clothing white outerwear neck fashion model formal wear costume sleeve fashion design pattern
849,new |clothing all over #editorial #clothing,,259,0.063589492,56300,0.159084487,0.10178749,0,clothing neck outerwear coat sleeve shoe
850,happy weekend,,336,0.082494476,89500,0.252896298,0.150655205,1,human hair color fashion model shoulder photo shoot outerwear neck supermodel long hair blond girl
851,#collection #weekend #woman now available at zara.com #clothing ref: 2281/100 #shortclothing ref: 2398/307,,480,0.117849251,73000,0.206272958,0.153218734,1,clothing shoulder fashion model waist neck sleeve fashion dress abdomen joint
852,new |clothing all over #editorial #clothing thank you @margauxlenot,,222,0.054505279,51200,0.144673637,0.090572622,0,tights fashion model fashion shoe design pattern leggings trousers neck
853,#collection #thursday #woman now available at zara.com #parka ref: 8073/250 #clothing ref: 5755/008 #clothing ref: 6594/202,,286,0.070218512,46100,0.130262786,0.094236222,0,bag shoulder jeans pocket electric blue fashion model fur waist coat denim
854,#collection #wednesday #woman now available at zara.com #clothing ref: 3859/140 #clothing ref: 7149/254 #hat ref: 3306/203,,338,0.082985514,89900,0.254026561,0.151401933,1,fashion model shoulder fashion dress waist joint socialite pattern neck fashion design
855,greetings from @oliwiawedzicha #collection,,293,0.071937147,98600,0.278609777,0.154606199,1,hair beauty hairstyle fashion model smile fashion outerwear girl socialite long hair
856,#collection #tuesday #collection now available at zara.com #clothing ref: 7521/239 #clothing ref: 5039/276 #belt ref: 1736/206,,626,0.153695065,81500,0.230291043,0.184333456,1,clothing sleeve outerwear fashion model jacket shoulder neck pattern woolen blouse
857,#collection #monday #woman #season now available at zara.com #clothing ref: 5854/224,,279,0.068499877,54900,0.155128567,0.103151353,0,coat overcoat fashion model woolen neck beige peach collar
858,new baby boy collection | now available at zara.com and in-stores #babyboy #season,,"1,234",0.302970783,91500,0.258547612,0.285201515,1,outerwear child shoulder toddler design sweater pattern wool girl neck
859,new baby boy collection | now available at zara.com and in-stores #babyboy #season,,"1,661",0.407807513,90400,0.25543939,0.346860264,1,yellow cap headgear hat beanie sun hat font electric blue
860,#collection #weekend #woman #season now available at zara.com #sunglasses ref: 2727/206 #clothing ref: 8090/696,,277,0.068008839,70700,0.199773947,0.120714882,0,eyewear vision care sunglasses glasses brown hair hair coloring health & beauty neck bangs
861,new | key pieces. evening wear becomes day wear. now available in-stores and zara.com #keypieces,,785,0.19273263,46400,0.131110483,0.168083771,1,footwear yellow shoe sandal pattern design outdoor shoe flooring ankle human leg
862,#collection #thursday #woman #season now available at zara.com #clothing ref:3833/221 #clothing ref: 4070/223 #clothing ref: 5308/001,,348,0.085440707,62200,0.175755863,0.12156677,0,coat fashion model overcoat trench coat fur
863,new | key pieces. evening wear becomes day wear. now available in-stores and zara.com #keypieces,,84,0.020623619,64300,0.181689743,0.085050069,0,clothing shoulder joint leg outerwear shoe trunk leggings tights abdomen
864,#collection #wednesday #collection #clothing #season now available at zara.com ref: 2589/275,,375,0.092069727,72400,0.204577564,0.137072862,1,clothing sweater sleeve woolen shoulder neck outerwear pattern cardigan wool
865,new | key pieces. evening wear becomes day wear. now available in-stores and zara.com #keypieces,,192,0.0471397,61800,0.1746256,0.09813406,0,clothing shoulder fashion pattern socialite shoe trunk waist abdomen joint
866,#collection #tuesday #woman now available at zara.com #bag ref: 8008/004 #clothing ref: 5113/001,,329,0.080775841,76000,0.214749929,0.134365476,1,bag leather product handbag
867,evening wear becomes day wear | tea break #keypieces thank you @laurakampman,,219,0.053768721,61400,0.173495338,0.101659368,0,outerwear jacket fashion long hair jeans girl denim
868,#collection #monday #collection #sweatclothing #patchwork now available at zara.com ref: 1165/285,,565,0.138718389,85800,0.242441368,0.180207581,1,clothing shoulder sleeve outerwear fashion joint neck product pattern blouse
869,new | playing basics. boys #season now available in-stores and zara.com,,446,0.109501596,65800,0.185928228,0.140072249,1,plaid sleeve tartan pattern collar button design dress shirt neck shirt
870,new | playing basics. girls #season now available in-stores and zara.com,,378,0.092806285,72000,0.203447301,0.137062692,1,clothing shoulder waist fashion model neck sleeve day dress miniskirt one piece garment joint
871,greetings from @rozanneverduin #collection #clothing,,277,0.068008839,94900,0.268154846,0.148067242,1,hair photograph human hair color beauty girl photography sky blond long hair smile
872,#collection #weekend #collection now available at zara.com #clothing ref: 8342/208 #clothing ref: 7937/515 #clothing ref: 7295/001,,261,0.06408053,57300,0.161910144,0.103212376,0,clothing fashion model shoulder jeans waist fashion trousers joint shoe neck
873,#collection #thursday #woman #season now available at zara.com #blazer ref: 8003/819 #clothing ref: 2655/100 #clothing ref:8000/819 #clothing ref: 5119/001,,346,0.084949669,58200,0.164453235,0.116751095,0,clothing coat fashion model outerwear overcoat shoe formal wear blazer neck
874,#collection #wednesday #woman now available at zara.com #clothing ref: 6771/122 #clothing ref: 7823/651 #clothing ref: 7297/001,,123,0.030198871,53000,0.149759819,0.07802325,0,clothing fashion model coat fur clothing outerwear neck woolen pattern fur sleeve
875,hello fall #collection #season,,150,0.036827891,57500,0.162475276,0.087086845,0,shoulder outerwear design square pattern
876,#collection #tuesday #woman #bags #season now available at zara.com ref: 8437/004,,828,0.203289958,81700,0.230856174,0.214316445,1,bag brown fashion accessory handbag shoulder bag leather product product product design beige
877,seasonals | fall is back. thank you @alisaahmann #zaraseasonals #season now available in-stores and zara.com,,358,0.0878959,66500,0.187906188,0.127900015,0,shoulder fashion accessory joint handbag neck photo shoot waist
878,#collection #monday #woman #season now available at zara.com #jumpsuit ref: 3564/156 #clothing ref: 5119/001,,525,0.128897618,71400,0.201751907,0.158039334,1,clothing fashion model shoulder waist joint neck trunk abdomen formal wear trousers
879,seasonals | fall is back. thank you @alisaahmann #zaraseasonals #season now available in-stores and zara.com,,155,0.038055487,60900,0.172082509,0.091666296,0,clothing coat blazer outerwear fashion fashion model jacket formal wear overcoat pattern
880,seasonals | fall is back. thank you @alisaahmann #zaraseasonals #season now available in-stores and zara.com,,131,0.032163025,64000,0.180842046,0.091634633,0,fashion model sitting beauty supermodel photo shoot shoulder photography leg thigh model
881,greetings from @a_sviridova #collection #season,,133,0.032654063,74600,0.21079401,0.103910042,0,shoulder outerwear standing fun girl jeans
882,#collection #weekend #collection now available at zara.com #clothing ref: 0881/211 #clothing ref: 7568/643 #clothing ref: 6688/207,,503,0.123496194,61000,0.172365075,0.143043747,1,clothing outerwear shoulder sleeve blouse neck
883,#collection #thursday #collection now available at zara.com #clothing ref: 5547/101 #clothing ref: 7901/315,,200,0.049103855,45300,0.128002261,0.080663217,0,fashion model jeans standing waist trousers abdomen trunk pattern joint
884,#collection #wednesday #woman #season now available at zara.com #clothing ref: 6873/104 #clothing ref: 8053/136 #clothing ref: 5119/001,,365,0.089614535,62700,0.177168692,0.124636198,0,fashion model neck pattern trousers leggings waist pattern sleeve
885,"if you do, please send your cv or portfolio to doyou@zara.com indicating #yesido and your profile #fashiondesigner #buyer #productmanager #stylist #photographer #zaracareers",,"1,396",0.342744905,44300,0.125176604,0.255717585,1,text font logo product line area brand product graphics angle
886,#collection #tuesday #woman #season now available at zara.com #clothing ref: 7936/700 #clothing ref: 2655/100 #clothing ref: 7961/775 #clothing ref: 5119/001,,472,0.115885097,63400,0.179146652,0.141189719,1,coat fashion model outerwear fur clothing overcoat fur pattern
887,new editorial | sporty kids #editorial #season,,162,0.039774122,57900,0.163605538,0.089306689,0,pink shoulder joint thigh balloon ball
888,#collection #monday #woman #clothings #season now available at zara.com ref: 6098/250,,955,0.234470906,79500,0.224639729,0.230538435,1,fur clothing shoulder leather fur jacket neck leather jacket long hair brown hair sleeve
889,the fall report | tailoring #editorial #trends,,618,0.151730911,78400,0.221531506,0.179651149,1,shoulder tights waist shoe neck bag joint jeans couch
890,the fall report | gothic #editorial #trends thank you @hedvigpa,,288,0.070709551,74200,0.209663747,0.126291229,0,fashion model beauty shoulder model fashion neck long hair photo shoot girl stylist
891,the fall report | mod #editorial #trends thank you @gracesimmons,,210,0.051559047,74800,0.211359141,0.115479085,0,fashion model tights shoe leggings neck waist joint knee
892,#collection #weekend #collection now available at zara.com #clothing ref: 6977/270 #clothing ref: 7521/204 #clothing ref: 7158/001,,321,0.078811687,58300,0.164735801,0.113181332,0,clothing fashion model outerwear day dress formal wear neck coat shoe
893,the fall report | rock #editorial #trends thank you @gracesimmons,,224,0.054996317,69000,0.194970331,0.110985923,0,fashion model shoulder fashion model supermodel outerwear long hair photo shoot neck fashion design
894,#collection #thursday #woman now available at zara.com #clothing ref: 7828/216 #clothing ref: 8005/125 #clothing ref: 7821/125,,292,0.071691628,63200,0.17858152,0.114447585,0,clothing coat fashion model fashion outerwear trench coat overcoat
895,the fall report | retro #editorial #trends thank you @hedvigpa and @gracesimmons,,160,0.039283084,62300,0.176038429,0.093985222,0,clothing fashion model dress fashion formal wear photo shoot neck model fashion design stylist
896,#collection #wednesday #woman #bags #season now available at zara.com ref: 8103/004,,598,0.146820525,84400,0.238485448,0.183486494,1,bag brown leather handbag fashion accessory shoulder bag product product caramel color suede
897,the fall report | new editorial | woman #editorial thank you @gracesimmons @hedvigpa @alexandrahochguertel,,126,0.030935428,56000,0.15823679,0.081855973,0,clothing dress fashion shoulder outerwear formal wear fashion model neck socialite pattern
898,#collection #tuesday #collection now available at zara.com #waistclothing ref: 7521/229 #clothing ref: 5584/281,,204,0.050085932,61000,0.172365075,0.098997589,0,clothing outerwear neck fashion model product woolen
899,#collection #monday #collection #season now available at zara.com #clothing ref: 7629/487 #tclothing ref: 5039/292 #clothing ref: 5039/304,,316,0.07758409,63900,0.18055948,0.118774246,0,clothing tartan outerwear fashion model pattern plaid design electric blue neck shoe
900,this is tailoring | man. new editorial now available at zara.com thank you @sebastien_andrieu #editorial,,337,0.082739995,50200,0.14184798,0.106383189,0,coat formal wear overcoat suit trench coat gentleman tuxedo outerwear sleeve brand
901,this is tailoring | man. new editorial now available at zara.com thank you @sebastien_andrieu #editorial,,292,0.071691628,46700,0.13195818,0.095798249,0,suit formal wear gentleman blazer outerwear tuxedo white collar worker professional brand
902,#collection #weekend #woman #clothing #season now available at zara.com ref: 0387/158,,235,0.057697029,61500,0.173777903,0.104129379,0,clothing fashion model shoulder costume joint day dress sleeve neck pattern
903,new baby little capsule | 3 months - 4 years now available at zara.com,,704,0.172845568,69500,0.196383159,0.182260605,1,text shoulder outerwear sleeve design pattern human behavior t shirt product pattern
904,#collection #thursday #woman #season now available at zara.com #waistclothing ref: 2969/260 #clothing ref: 7568/643 #clothing ref: 4369/241,,451,0.110729192,63600,0.179711783,0.138322229,1,waist pocket button miniskirt abdomen trunk joint
905,new editorial: hello september | kids #editorial #season,,161,0.039528603,55100,0.155693699,0.085994641,0,red shoulder jeans fashion outerwear denim product design pattern electric blue
906,#collection #wednesday #woman #season now available at zara.com #clothing ref: 6538/101 #clothing ref: 2398/230,,403,0.098944267,57600,0.162757841,0.124469697,0,clothing jeans fashion model waist joint shoulder trunk abdomen trousers shoe
907,new editorial: hello september | kids #editorial #season,,199,0.048858335,61700,0.174343035,0.099052215,0,clothing fashion accessory shoulder fashion product outerwear design joint girl pattern
908,#collection #tuesday #collection #clothing now available at zara.com ref: 7521/238,,338,0.082985514,71400,0.201751907,0.130492072,1,clothing shoulder sleeve neck outerwear fashion model design pattern joint blouse
909,new editorial: hello september | kids #editorial #season,,224,0.054996317,67000,0.189319017,0.108725397,0,clothing yellow shoulder outerwear product pattern sleeve pattern neck
910,#collection #monday #woman #season now available at zara.com #clothing ref: 9775/244,,415,0.101890498,82000,0.231703871,0.153815848,1,clothing fashion model shoulder day dress joint sleeve neck waist pattern costume
911,#collection #weekend #woman #season now available at zara.com #clothing ref: 6254/007 #clothing ref: 6254/006,,232,0.056960471,64100,0.181124611,0.106626127,0,clothing fashion model shoulder fashion collar sleeve waist formal wear joint neck
912,#collection #thursday #collection #season now available at zara.com #clothing ref: 6050/280 #clothing ref: 6688/223 #clothing ref: 7295/001,,480,0.117849251,59600,0.168409155,0.138073213,1,clothing shoulder fashion model dress neck day dress shoe joint denim electric blue
913,#collection #wednesday #woman #clothing #season now available at zara.com ref:0977/230,,253,0.062116376,57600,0.162757841,0.102372962,0,shoulder sleeve joint fashion model neck t shirt sportswear costume
914,#collection #tuesday #collection now available at zara.com #clothing ref: 5520/284 #clothing ref: 9123/286,,251,0.061625338,60500,0.170952246,0.105356101,0,denim clothing jeans fashion model waist fashion joint shoe trousers trunk
915,#collection #monday #collection #season now available at zara.com #waistclothing ref: 3811/207 #clothing ref: 5646/102 #clothing ref: 6855/202,,439,0.107782961,60400,0.170669681,0.132937649,1,jeans fashion model shoulder outerwear neck denim fur trousers waist sleeve
916,#collection #weekend #woman #clothing #season now available at zara.com ref: 7114/001,,"1,139",0.279646452,78400,0.221531506,0.256400474,1,footwear boot shoe suede product design product
917,#collection #thursday #woman #season now available at zara.com #clothing ref: 1822/105 #clothing ref: 7418/250,,340,0.083476553,65900,0.186210794,0.124570249,0,shoulder tartan waist neck miniskirt joint fashion model design sleeve plaid
918,#collection #wednesday #woman #clothing #season now available at zara.com ref: 6045/046,,265,0.065062607,60000,0.169539418,0.106853332,0,clothing jeans denim shoulder waist fashion model trousers joint trunk one piece garment
919,#collection #tuesday #woman #season now available at zara.com #clothing ref: 6771/115 #clothing ref: 3872/240,,467,0.114657501,76500,0.216162758,0.155259604,1,clothing day dress dress fashion model neck formal wear cocktail dress pattern waist sleeve
920,#collection #monday #collection #clothing #season now available at zara.com ref: 8342/252,,767,0.188313283,84200,0.237920316,0.208156096,1,clothing yellow fashion model day dress dress shoulder joint sleeve neck pattern
921,season campaign |collection #collection #sayyourname thank you @haylotts,,"1,673",0.410753744,45700,0.129132523,0.298105256,1,product font brand ear
922,#collection #weekend #woman #clothing #season now available at zara.com ref: 7910/122,,188,0.046157623,63800,0.180276914,0.09980534,0,clothing sleeve fashion model neck outerwear blouse top photo shoot t shirt pattern
923,season campaign |collection #collection #sayyourname thank you @angelpupledge,,"1,633",0.400932973,43100,0.121785815,0.28927411,1,white collar worker gentleman brand suit album cover formal wear font product professional girl
924,#collection #thursday #collection #season now available at zara.com #clothing ref: 0881/230 #clothing ref: 9123/249 #clothing ref: 7214/001,,601,0.147557083,67500,0.190731845,0.164826988,1,clothing costume outerwear fashion model robe
925,season campaign |collection #collection #sayyourname thank you @jingwenll,,"1,719",0.422047631,46900,0.132523312,0.306237903,1,black hair long hair hair coloring font brand
926,#collection #wednesday #woman #knit #sweater #season now available at zara.com ref: 5039/223,,379,0.093051805,59900,0.169256852,0.123533824,0,clothing jeans waist fashion model trousers neck trunk formal wear sleeve abdomen
927,season campaign |collection #collection #sayyourname thank you @willow.hand,,"1,704",0.418364842,51200,0.144673637,0.30888836,1,shoulder design fur pattern vision care brand neck product
928,#collection #tuesday #woman #season now available at zara.com #clothing ref: 1893/240 #clothing ref: 3859/116,,177,0.043456911,55000,0.155411133,0.0882386,0,clothing fashion model sleeve outerwear coat formal wear neck waist fashion design
929,season campaign |collection #collection #sayyourname thank you @daniwitt,,"2,187",0.536950651,48900,0.138174626,0.377440241,1,fashion brand long hair pattern font
930,#collection #monday #collection #season now available at zara.com #clothing ref: 6096/201 #clothing ref: 4391/261,,428,0.105082249,66600,0.188188754,0.138324851,1,clothing fashion model joint shoulder fashion electric blue outerwear pocket neck sleeve
931,#collection #weekend #woman #season now available at zara.com #tclothing ref: 1639/166 #clothing ref: 6917/240,,288,0.070709551,63100,0.178298955,0.113745312,0,fashion model shoulder neck waist jeans sleeve joint abdomen trousers trunk
932,#collection #thursday #woman #accessories #bag #season now available at zara.com ref: 2966/201,,457,0.112202308,66300,0.187341057,0.142257807,1,bag handbag fashion accessory product shoulder bag messenger bag leather product strap product design
933,#collection #wednesday #woman #suede #season now available at zara.com #clothing ref: 2398/223 #clothing ref: 2398/229,,354,0.086913823,59600,0.168409155,0.119511956,0,coat overcoat jacket fashion model woolen sleeve button collar neck waist
934,new |season campaign | kids #collection,,266,0.065308127,56900,0.160779881,0.103496829,0,fur fashion model fur clothing girl shoe
935,new |season campaign | kids #collection,,262,0.06432605,62500,0.17660356,0.109237054,0,outerwear pattern product design plaid tartan girl shoe square
936,new |season campaign | kids #collection,,171,0.041983796,64800,0.183102571,0.098431306,0,clothing product fashion textile outerwear material girl design pattern child
937,#collection #tuesday #collection #clothing #clothing #season now available at zara.com ref: 8197/271,,167,0.041001719,63000,0.178016389,0.095807587,0,clothing denim shoulder sleeve outerwear button jeans neck model blouse
938,"new |season campaign |collection #collection #sayyourname thank you @daniwitt, @jingwenll & @angelpupledge",,364,0.089369015,55400,0.156541396,0.116237968,0,beauty model outerwear fashion gentleman formal wear photo shoot suit long hair girl
939,new |season campaign |collection #collection #sayyourname thank you @jingwenll & @haylotts,,302,0.074146821,52500,0.148346991,0.103826889,0,outerwear jacket coat suit neck pattern sleeve blazer denim formal wear
940,new |season campaign |collection #collection #sayyourname thank you @daniwitt & @willow.hand,,932,0.228823963,63700,0.179994349,0.209292117,1,human hair color fashion model long hair brown hair hair coloring model socialite supermodel girl shoe
941,#collection #monday #woman #season now available at zara.com #clothing ref: 4437/250 #clothing ref: 4886/246,,322,0.079057206,62700,0.177168692,0.1183018,0,clothing dress day dress fashion model cocktail dress formal wear neck sleeve gown waist
942,new |season campaign | woman #collection,,355,0.087159342,72800,0.205707827,0.134578736,1,clothing dress girl gown outerwear photo shoot vintage clothing formal wear stock photography
943,new |season campaign | woman #collection thank you @jueligeradrienne,,240,0.058924626,57300,0.161910144,0.100118833,0,plaid tartan pattern outerwear design pattern
944,new |season campaign | woman #collection thank you @micarganaraz & @olympiaca,,136,0.033390621,73300,0.207120656,0.102882635,0,grass girl grass family tree sunlight stock photography
945,#collection #weekend #woman #season now available at zara.com #waistclothing ref: 2969/247 #clothing ref: 6840/243,,302,0.074146821,64700,0.182820006,0.117616095,0,jeans clothing denim shoulder fashion model outerwear trousers waist pocket neck
946,coming soon |season campaign. stay tuned! #collection,,371,0.09108765,47600,0.134501272,0.108453099,0,black black and white text sky atmosphere darkness monochrome photography monochrome font phenomenon
947,#collection #thursday #woman #clothing #season now available at zara.com ref: 0387/223,,549,0.134790081,71600,0.202317039,0.161800864,1,dress fashion model shoulder day dress little black dress formal wear neck cocktail dress joint sleeve
948,#collection #wednesday #collection #clothing #season now available at zara.com ref: 5520/281,,644,0.158114412,85200,0.240745973,0.191167037,1,clothing footwear fashion model shoulder denim shoe joint neck electric blue jeans
949,#collection #tuesday #woman #clothing #season now available at zara.com ref: 5160/001,,805,0.197643015,47100,0.133088443,0.171821186,1,footwear shoe product oxford shoe product design outdoor shoe product walking shoe font brand
950,#collection #monday #woman #tclothing now available at zara.com ref: 0839/222,,125,0.030689909,58700,0.165866064,0.084760371,0,clothing sleeve neck shoulder t shirt fashion model blouse joint top
951,#collection #weekend #woman #season now available at zara.com #clothing ref: 5410/233 #clothing ref: 5479/044,,204,0.050085932,58800,0.16614863,0.096511011,0,clothing fashion model shoulder waist joint shoe neck pocket abdomen
